interaction_id,user_id,item_id,interaction_type,rating,timestamp,session_id
558,27,152,view,,2024-03-31,27_20240331_00
559,27,46,click,,2023-10-18,27_20231018_00
560,27,430,purchase,3.0,2023-01-10,27_20230110_00
561,27,73,rating,3.0,2024-06-15,27_20240615_00
562,27,268,click,,2024-05-16,27_20240516_00
563,27,456,purchase,5.0,2023-08-15,27_20230815_00
564,27,473,click,,2024-01-30,27_20240130_00
565,27,97,view,,2023-06-22,27_20230622_00
566,27,388,rating,4.0,2023-02-20,27_20230220_00
567,27,195,view,,2024-06-24,27_20240624_00
568,27,227,click,,2024-02-28,27_20240228_00
569,27,279,view,,2023-11-11,27_20231111_00
570,27,376,view,,2023-03-27,27_20230327_00
571,27,349,click,,2023-04-03,27_20230403_00
572,27,387,view,,2023-07-10,27_20230710_00
573,27,175,view,,2023-08-15,27_20230815_00
574,28,410,click,,2023-11-24,28_20231124_00
575,28,438,rating,5.0,2023-02-06,28_20230206_00
576,28,255,click,,2024-03-01,28_20240301_00
577,28,339,view,,2023-08-05,28_20230805_00
578,28,414,view,,2024-12-25,28_20241225_00
579,28,485,view,,2024-11-09,28_20241109_00
580,28,212,click,,2024-06-20,28_20240620_00
581,28,221,rating,5.0,2023-06-07,28_20230607_00
582,28,339,view,,2024-08-19,28_20240819_00
583,28,52,view,,2024-10-08,28_20241008_00
584,28,171,purchase,5.0,2024-08-30,28_20240830_00
585,28,135,view,,2023-09-24,28_20230924_00
586,28,162,rating,5.0,2024-03-04,28_20240304_00
587,28,499,view,,2024-01-29,28_20240129_00
588,28,218,view,,2023-06-17,28_20230617_00
589,28,438,view,,2023-09-25,28_20230925_00
590,28,54,click,,2023-11-26,28_20231126_00
591,28,54,click,,2024-01-06,28_20240106_00
592,28,491,view,,2024-10-11,28_20241011_00
593,28,455,purchase,4.0,2023-09-27,28_20230927_00
594,28,296,click,,2023-06-29,28_20230629_00
595,28,200,view,,2023-07-26,28_20230726_00
596,28,234,view,,2023-01-30,28_20230130_00
597,28,246,view,,2024-06-03,28_20240603_00
598,28,40,purchase,4.0,2023-10-01,28_20231001_00
599,28,161,click,,2024-03-06,28_20240306_00
600,28,107,purchase,4.0,2023-09-13,28_20230913_00
601,28,264,purchase,4.0,2024-02-27,28_20240227_00
602,28,473,view,,2024-11-28,28_20241128_00
603,28,5,click,,2024-01-28,28_20240128_00
604,29,160,click,,2024-04-21,29_20240421_00
605,29,482,purchase,4.0,2024-08-18,29_20240818_00
606,29,177,view,,2023-05-31,29_20230531_00
607,29,344,view,,2024-05-28,29_20240528_00
608,29,451,click,,2023-03-02,29_20230302_00
609,29,204,click,,2023-09-04,29_20230904_00
610,29,225,view,,2023-07-08,29_20230708_00
611,29,168,view,,2023-03-08,29_20230308_00
612,29,355,view,,2024-11-13,29_20241113_00
613,29,159,view,,2024-11-01,29_20241101_00
614,29,346,view,,2024-07-01,29_20240701_00
615,30,334,purchase,3.0,2023-01-02,30_20230102_00
616,30,98,click,,2023-05-26,30_20230526_00
617,30,5,view,,2024-03-30,30_20240330_00
618,30,482,view,,2024-03-08,30_20240308_00
619,30,90,view,,2024-07-15,30_20240715_00
620,31,451,purchase,5.0,2024-07-13,31_20240713_00
621,31,480,rating,2.0,2023-08-03,31_20230803_00
622,31,32,view,,2024-10-21,31_20241021_00
623,31,439,view,,2024-02-05,31_20240205_00
624,31,482,view,,2024-03-12,31_20240312_00
625,31,473,rating,3.0,2023-01-25,31_20230125_00
626,31,223,view,,2024-04-02,31_20240402_00
627,31,430,purchase,3.0,2024-01-25,31_20240125_00
628,31,335,view,,2024-09-21,31_20240921_00
629,31,331,purchase,4.0,2024-06-30,31_20240630_00
630,31,60,click,,2023-12-06,31_20231206_00
631,31,345,view,,2024-03-28,31_20240328_00
632,31,93,click,,2023-07-05,31_20230705_00
633,32,129,purchase,5.0,2023-10-11,32_20231011_00
634,32,96,view,,2024-10-27,32_20241027_00
635,32,335,purchase,5.0,2024-02-21,32_20240221_00
636,32,383,click,,2024-05-28,32_20240528_00
637,32,135,view,,2023-09-03,32_20230903_00
638,32,8,view,,2024-02-10,32_20240210_00
639,32,141,rating,5.0,2023-09-23,32_20230923_00
640,32,378,click,,2024-07-13,32_20240713_00
641,32,189,click,,2023-10-19,32_20231019_00
642,32,499,click,,2023-01-19,32_20230119_00
643,32,224,purchase,5.0,2024-01-20,32_20240120_00
644,32,236,rating,4.0,2023-03-31,32_20230331_00
645,32,81,purchase,4.0,2023-07-23,32_20230723_00
646,32,458,view,,2024-05-19,32_20240519_00
647,32,328,purchase,5.0,2023-12-01,32_20231201_00
648,32,252,view,,2024-07-04,32_20240704_00
649,32,9,click,,2023-03-21,32_20230321_00
650,32,445,purchase,5.0,2023-06-18,32_20230618_00
651,32,39,view,,2024-12-23,32_20241223_00
652,32,196,view,,2023-04-27,32_20230427_00
653,33,482,rating,4.0,2023-11-26,33_20231126_00
654,33,351,purchase,2.0,2023-08-09,33_20230809_00
655,34,466,purchase,5.0,2023-02-02,34_20230202_00
656,34,323,purchase,5.0,2023-03-15,34_20230315_00
657,34,282,click,,2023-06-03,34_20230603_00
658,34,130,click,,2024-11-25,34_20241125_00
659,34,16,view,,2023-02-13,34_20230213_00
660,34,342,view,,2024-05-31,34_20240531_00
661,34,426,view,,2024-03-10,34_20240310_00
662,34,397,view,,2023-02-05,34_20230205_00
663,34,65,view,,2023-08-20,34_20230820_00
664,34,426,view,,2023-12-18,34_20231218_00
665,34,26,click,,2023-09-11,34_20230911_00
666,34,460,click,,2024-11-23,34_20241123_00
667,34,312,purchase,4.0,2023-08-30,34_20230830_00
668,34,57,purchase,5.0,2024-02-25,34_20240225_00
669,34,302,view,,2024-11-27,34_20241127_00
670,34,284,click,,2024-12-29,34_20241229_00
671,34,134,click,,2023-10-08,34_20231008_00
672,34,378,click,,2023-03-11,34_20230311_00
673,34,240,click,,2024-07-14,34_20240714_00
674,34,36,view,,2023-03-22,34_20230322_00
675,35,395,click,,2024-04-05,35_20240405_00
676,35,340,view,,2024-04-11,35_20240411_00
677,35,303,purchase,3.0,2023-03-20,35_20230320_00
678,35,300,click,,2023-10-06,35_20231006_00
679,35,293,click,,2024-02-10,35_20240210_00
680,35,5,rating,3.0,2024-06-01,35_20240601_00
681,35,13,rating,4.0,2024-07-20,35_20240720_00
682,35,194,click,,2024-06-14,35_20240614_00
683,35,484,rating,3.0,2023-08-04,35_20230804_00
684,35,478,click,,2023-09-30,35_20230930_00
685,35,294,view,,2023-07-09,35_20230709_00
686,35,346,purchase,3.0,2024-03-24,35_20240324_00
687,35,269,view,,2024-09-14,35_20240914_00
688,35,36,click,,2023-05-20,35_20230520_00
689,35,191,purchase,5.0,2023-07-31,35_20230731_00
690,35,336,click,,2024-07-07,35_20240707_00
691,35,289,view,,2023-12-09,35_20231209_00
692,35,146,view,,2023-04-24,35_20230424_00
693,35,156,click,,2023-01-28,35_20230128_00
694,35,382,click,,2024-12-14,35_20241214_00
695,35,274,view,,2023-02-01,35_20230201_00
696,35,86,click,,2024-08-23,35_20240823_00
697,35,303,click,,2024-03-25,35_20240325_00
698,35,360,view,,2023-12-17,35_20231217_00
699,35,431,purchase,4.0,2023-10-23,35_20231023_00
700,35,203,view,,2023-12-09,35_20231209_00
701,35,104,click,,2024-09-10,35_20240910_00
702,35,219,click,,2024-03-17,35_20240317_00
703,35,120,purchase,5.0,2024-04-30,35_20240430_00
704,35,343,view,,2024-11-30,35_20241130_00
705,35,328,view,,2024-10-27,35_20241027_00
706,35,12,click,,2024-11-17,35_20241117_00
707,35,492,purchase,4.0,2024-12-29,35_20241229_00
708,35,497,purchase,5.0,2024-08-28,35_20240828_00
709,35,244,view,,2024-06-14,35_20240614_00
710,35,485,rating,5.0,2024-07-30,35_20240730_00
711,35,335,rating,5.0,2024-11-06,35_20241106_00
712,35,459,click,,2024-02-12,35_20240212_00
713,35,354,view,,2023-08-20,35_20230820_00
714,35,55,view,,2023-09-04,35_20230904_00
715,35,433,view,,2023-08-22,35_20230822_00
716,35,64,click,,2024-09-26,35_20240926_00
717,35,118,view,,2023-07-13,35_20230713_00
718,35,71,rating,3.0,2024-08-28,35_20240828_00
719,35,308,view,,2024-01-01,35_20240101_00
720,35,163,click,,2023-02-04,35_20230204_00
721,35,197,click,,2023-10-27,35_20231027_00
722,35,218,view,,2024-11-29,35_20241129_00
723,35,289,view,,2023-12-15,35_20231215_00
724,35,339,view,,2023-04-21,35_20230421_00
725,35,458,view,,2023-01-13,35_20230113_00
726,35,112,view,,2024-01-26,35_20240126_00
727,35,212,rating,5.0,2024-04-17,35_20240417_00
728,36,359,view,,2023-02-26,36_20230226_00
729,36,492,click,,2023-03-09,36_20230309_00
730,36,364,purchase,5.0,2023-08-22,36_20230822_00
731,36,485,view,,2024-09-17,36_20240917_00
732,36,477,purchase,4.0,2023-12-29,36_20231229_00
733,36,131,rating,5.0,2024-06-13,36_20240613_00
734,36,123,purchase,4.0,2023-02-09,36_20230209_00
735,36,30,click,,2023-12-07,36_20231207_00
736,36,155,view,,2024-08-06,36_20240806_00
737,36,365,view,,2023-04-23,36_20230423_00
738,36,402,view,,2024-05-19,36_20240519_00
739,36,215,purchase,3.0,2024-01-16,36_20240116_00
740,36,186,view,,2023-01-08,36_20230108_00
741,36,383,view,,2024-03-23,36_20240323_00
742,36,309,view,,2023-02-03,36_20230203_00
743,37,366,view,,2024-11-07,37_20241107_00
744,37,418,purchase,5.0,2023-09-28,37_20230928_00
745,37,191,rating,4.0,2023-02-19,37_20230219_00
746,37,100,view,,2023-02-12,37_20230212_00
747,37,457,view,,2024-01-31,37_20240131_00
748,37,292,view,,2023-07-02,37_20230702_00
749,37,222,view,,2024-10-28,37_20241028_00
750,37,30,view,,2024-04-22,37_20240422_00
751,37,160,purchase,4.0,2023-08-10,37_20230810_00
752,37,76,click,,2023-08-18,37_20230818_00
753,37,489,rating,2.0,2023-08-03,37_20230803_00
754,37,231,view,,2023-05-16,37_20230516_00
755,37,179,view,,2024-06-06,37_20240606_00
756,37,126,purchase,3.0,2024-11-14,37_20241114_00
757,37,207,view,,2024-02-28,37_20240228_00
758,37,19,view,,2024-03-26,37_20240326_00
759,37,117,view,,2023-10-31,37_20231031_00
760,37,45,click,,2024-12-27,37_20241227_00
761,37,38,click,,2023-04-28,37_20230428_00
762,37,22,click,,2024-10-09,37_20241009_00
763,38,86,view,,2024-09-24,38_20240924_00
764,38,267,click,,2024-10-13,38_20241013_00
765,38,40,click,,2024-01-29,38_20240129_00
766,38,175,click,,2024-12-19,38_20241219_00
767,38,21,rating,3.0,2023-04-01,38_20230401_00
768,38,188,view,,2024-12-25,38_20241225_00
769,38,384,rating,4.0,2023-08-25,38_20230825_00
770,38,499,view,,2023-02-20,38_20230220_00
771,38,86,view,,2024-01-23,38_20240123_00
772,38,16,purchase,4.0,2024-11-08,38_20241108_00
773,38,265,click,,2024-01-17,38_20240117_00
774,38,396,view,,2023-08-23,38_20230823_00
775,38,99,view,,2023-12-16,38_20231216_00
776,38,462,click,,2024-01-16,38_20240116_00
777,38,40,purchase,4.0,2024-09-01,38_20240901_00
778,38,424,purchase,4.0,2024-04-26,38_20240426_00
779,38,116,click,,2023-11-21,38_20231121_00
780,38,496,view,,2024-05-03,38_20240503_00
781,38,429,click,,2024-10-27,38_20241027_00
782,38,494,click,,2024-01-07,38_20240107_00
783,38,258,purchase,4.0,2023-11-05,38_20231105_00
784,39,55,view,,2023-04-12,39_20230412_00
785,39,148,view,,2024-04-23,39_20240423_00
786,39,341,view,,2024-06-07,39_20240607_00
787,39,41,purchase,3.0,2024-01-22,39_20240122_00
788,39,455,view,,2023-08-25,39_20230825_00
789,39,409,view,,2023-03-28,39_20230328_00
790,39,284,view,,2023-08-17,39_20230817_00
791,39,446,click,,2024-04-12,39_20240412_00
792,39,401,view,,2024-01-21,39_20240121_00
793,39,472,view,,2023-10-06,39_20231006_00
794,39,84,view,,2023-07-21,39_20230721_00
795,39,181,view,,2023-12-20,39_20231220_00
796,39,307,rating,4.0,2023-03-08,39_20230308_00
797,39,18,view,,2024-02-15,39_20240215_00
798,39,325,purchase,4.0,2024-11-04,39_20241104_00
799,39,2,view,,2023-02-21,39_20230221_00
800,39,449,view,,2024-10-02,39_20241002_00
801,39,415,purchase,4.0,2024-01-04,39_20240104_00
802,39,293,view,,2024-01-12,39_20240112_00
803,39,47,purchase,2.0,2024-11-12,39_20241112_00
804,39,48,click,,2023-09-19,39_20230919_00
805,39,83,view,,2023-02-10,39_20230210_00
806,39,25,view,,2023-04-12,39_20230412_00
807,39,33,click,,2023-10-30,39_20231030_00
808,39,96,click,,2023-02-16,39_20230216_00
809,39,45,purchase,5.0,2024-09-10,39_20240910_00
810,39,268,click,,2023-02-05,39_20230205_00
811,39,481,click,,2024-11-15,39_20241115_00
812,39,18,click,,2023-11-17,39_20231117_00
813,39,107,view,,2024-02-17,39_20240217_00
814,39,169,view,,2024-10-14,39_20241014_00
815,39,129,view,,2024-05-05,39_20240505_00
816,39,244,view,,2023-01-30,39_20230130_00
817,39,107,click,,2024-06-15,39_20240615_00
818,39,92,click,,2023-11-24,39_20231124_00
819,39,414,purchase,3.0,2024-11-23,39_20241123_00
820,39,33,purchase,4.0,2024-07-17,39_20240717_00
821,39,369,view,,2024-03-03,39_20240303_00
822,39,19,view,,2024-03-25,39_20240325_00
823,39,338,view,,2024-10-16,39_20241016_00
824,39,379,purchase,5.0,2023-04-25,39_20230425_00
825,39,435,click,,2024-07-10,39_20240710_00
826,39,19,purchase,3.0,2023-03-23,39_20230323_00
827,39,242,purchase,2.0,2023-02-10,39_20230210_00
828,39,206,view,,2023-10-15,39_20231015_00
829,39,467,click,,2023-01-06,39_20230106_00
830,39,73,click,,2024-08-01,39_20240801_00
831,39,441,click,,2024-09-08,39_20240908_00
832,39,74,click,,2023-06-15,39_20230615_00
833,39,195,view,,2023-02-15,39_20230215_00
834,40,11,click,,2023-11-13,40_20231113_00
835,40,402,view,,2024-12-17,40_20241217_00
836,40,387,purchase,2.0,2024-09-09,40_20240909_00
837,40,379,view,,2024-05-25,40_20240525_00
838,40,111,view,,2024-04-14,40_20240414_00
839,40,41,purchase,3.0,2023-02-20,40_20230220_00
840,40,413,view,,2024-01-11,40_20240111_00
841,40,241,click,,2024-10-20,40_20241020_00
842,40,188,purchase,4.0,2023-12-08,40_20231208_00
843,40,13,view,,2024-05-20,40_20240520_00
844,40,158,rating,2.0,2023-11-09,40_20231109_00
845,40,340,purchase,3.0,2024-12-12,40_20241212_00
846,40,291,click,,2024-12-11,40_20241211_00
847,40,474,view,,2023-11-28,40_20231128_00
848,40,106,view,,2023-06-01,40_20230601_00
849,41,351,click,,2023-09-10,41_20230910_00
850,41,41,view,,2023-10-20,41_20231020_00
851,41,102,view,,2024-01-20,41_20240120_00
852,41,427,click,,2023-10-23,41_20231023_00
853,41,384,click,,2024-06-17,41_20240617_00
854,41,284,view,,2023-01-16,41_20230116_00
855,41,48,purchase,4.0,2023-07-26,41_20230726_00
856,41,104,view,,2024-08-14,41_20240814_00
857,41,248,purchase,3.0,2023-06-19,41_20230619_00
858,41,217,click,,2023-02-17,41_20230217_00
859,41,412,purchase,2.0,2023-04-13,41_20230413_00
860,41,351,view,,2023-06-20,41_20230620_00
861,41,258,click,,2023-12-13,41_20231213_00
862,41,247,purchase,5.0,2024-06-16,41_20240616_00
863,42,302,click,,2023-11-14,42_20231114_00
864,42,366,rating,4.0,2023-10-04,42_20231004_00
865,42,8,view,,2023-02-16,42_20230216_00
866,42,443,view,,2024-05-14,42_20240514_00
867,42,181,view,,2023-06-16,42_20230616_00
868,42,462,view,,2023-01-06,42_20230106_00
869,42,246,rating,4.0,2024-08-12,42_20240812_00
870,42,415,view,,2023-05-22,42_20230522_00
871,42,415,view,,2023-03-21,42_20230321_00
872,42,302,click,,2024-01-12,42_20240112_00
873,42,335,purchase,4.0,2024-02-19,42_20240219_00
874,42,114,view,,2023-09-05,42_20230905_00
875,42,153,view,,2024-06-22,42_20240622_00
876,42,333,rating,4.0,2024-01-09,42_20240109_00
877,42,368,view,,2024-02-18,42_20240218_00
878,42,222,view,,2024-02-28,42_20240228_00
879,42,115,view,,2024-11-28,42_20241128_00
880,43,351,view,,2024-02-28,43_20240228_00
881,43,347,view,,2023-06-24,43_20230624_00
882,43,307,rating,3.0,2024-06-22,43_20240622_00
883,43,470,view,,2023-07-13,43_20230713_00
884,43,333,click,,2024-11-20,43_20241120_00
885,43,368,click,,2023-02-10,43_20230210_00
886,43,94,click,,2023-09-18,43_20230918_00
887,43,111,purchase,4.0,2024-02-05,43_20240205_00
888,43,405,view,,2024-10-16,43_20241016_00
889,43,421,view,,2024-02-13,43_20240213_00
890,43,477,click,,2024-10-24,43_20241024_00
891,43,37,purchase,3.0,2024-06-29,43_20240629_00
892,43,115,view,,2023-12-31,43_20231231_00
893,43,494,view,,2023-07-18,43_20230718_00
894,43,91,click,,2024-03-05,43_20240305_00
895,44,383,purchase,2.0,2024-02-06,44_20240206_00
896,44,325,click,,2023-10-15,44_20231015_00
897,44,377,click,,2024-08-04,44_20240804_00
898,45,496,view,,2023-02-16,45_20230216_00
899,45,409,view,,2024-09-12,45_20240912_00
900,45,57,click,,2023-01-07,45_20230107_00
901,45,480,click,,2024-09-18,45_20240918_00
902,45,481,view,,2023-08-05,45_20230805_00
903,45,379,purchase,5.0,2024-01-12,45_20240112_00
904,45,43,rating,4.0,2023-05-03,45_20230503_00
905,45,225,rating,3.0,2023-01-05,45_20230105_00
906,45,481,purchase,4.0,2024-02-07,45_20240207_00
907,45,252,view,,2024-04-12,45_20240412_00
908,45,13,click,,2023-10-30,45_20231030_00
909,45,320,purchase,2.0,2023-12-11,45_20231211_00
910,45,16,purchase,4.0,2024-10-02,45_20241002_00
911,45,421,view,,2023-07-02,45_20230702_00
912,45,231,purchase,4.0,2023-10-20,45_20231020_00
913,45,425,view,,2023-01-10,45_20230110_00
914,45,185,rating,4.0,2024-07-02,45_20240702_00
915,45,273,view,,2024-06-19,45_20240619_00
916,45,281,click,,2023-09-20,45_20230920_00
917,45,498,click,,2024-10-31,45_20241031_00
918,45,139,view,,2024-07-21,45_20240721_00
919,46,34,view,,2024-11-18,46_20241118_00
920,46,45,view,,2024-04-28,46_20240428_00
921,46,228,view,,2024-01-23,46_20240123_00
922,46,451,click,,2023-01-12,46_20230112_00
923,46,215,click,,2024-06-08,46_20240608_00
924,46,173,view,,2023-04-02,46_20230402_00
925,46,155,view,,2023-12-31,46_20231231_00
926,46,153,view,,2024-06-11,46_20240611_00
927,46,296,click,,2024-09-06,46_20240906_00
928,46,132,view,,2024-10-24,46_20241024_00
929,46,81,click,,2024-09-21,46_20240921_00
930,46,220,click,,2023-07-23,46_20230723_00
931,47,292,view,,2024-10-15,47_20241015_00
932,47,183,view,,2023-02-22,47_20230222_00
933,47,331,view,,2023-12-06,47_20231206_00
934,47,492,view,,2023-07-24,47_20230724_00
935,47,217,purchase,3.0,2023-03-08,47_20230308_00
936,47,116,purchase,4.0,2024-05-24,47_20240524_00
937,48,336,view,,2023-05-13,48_20230513_00
938,48,89,view,,2024-11-17,48_20241117_00
939,48,231,click,,2023-06-14,48_20230614_00
940,48,103,view,,2023-08-11,48_20230811_00
941,48,169,click,,2024-09-15,48_20240915_00
942,48,448,click,,2023-09-12,48_20230912_00
943,49,270,click,,2023-03-05,49_20230305_00
944,49,141,view,,2023-11-26,49_20231126_00
945,49,143,view,,2023-04-02,49_20230402_00
946,49,196,purchase,5.0,2023-12-29,49_20231229_00
947,49,126,click,,2024-03-01,49_20240301_00
948,49,399,click,,2023-06-20,49_20230620_00
949,49,371,click,,2024-04-27,49_20240427_00
950,49,58,view,,2023-06-10,49_20230610_00
951,49,413,purchase,4.0,2024-06-14,49_20240614_00
952,49,208,view,,2024-07-16,49_20240716_00
953,49,394,view,,2024-07-27,49_20240727_00
954,49,321,view,,2024-06-27,49_20240627_00
955,49,31,purchase,5.0,2024-07-20,49_20240720_00
956,49,262,view,,2023-02-21,49_20230221_00
957,49,57,purchase,4.0,2023-04-24,49_20230424_00
958,49,70,view,,2024-08-15,49_20240815_00
959,49,321,view,,2023-07-29,49_20230729_00
960,49,50,rating,5.0,2023-01-06,49_20230106_00
961,49,430,click,,2024-04-05,49_20240405_00
962,49,289,click,,2024-07-14,49_20240714_00
963,49,185,view,,2023-10-15,49_20231015_00
964,49,284,view,,2024-07-30,49_20240730_00
965,49,85,click,,2023-11-16,49_20231116_00
966,49,183,click,,2023-08-09,49_20230809_00
967,49,388,purchase,3.0,2023-11-18,49_20231118_00
968,49,341,click,,2024-04-24,49_20240424_00
969,49,99,view,,2024-01-12,49_20240112_00
970,49,188,view,,2023-11-20,49_20231120_00
971,49,475,view,,2023-06-28,49_20230628_00
972,49,402,purchase,4.0,2024-04-24,49_20240424_00
973,49,58,click,,2023-06-15,49_20230615_00
974,49,117,purchase,3.0,2024-07-04,49_20240704_00
975,49,394,purchase,2.0,2023-05-26,49_20230526_00
976,49,57,view,,2023-02-28,49_20230228_00
977,49,263,click,,2023-01-16,49_20230116_00
978,49,472,purchase,5.0,2023-06-25,49_20230625_00
979,49,75,click,,2024-11-10,49_20241110_00
980,49,45,click,,2024-05-27,49_20240527_00
981,49,471,click,,2024-02-22,49_20240222_00
982,49,499,click,,2024-09-26,49_20240926_00
983,49,471,click,,2024-11-28,49_20241128_00
984,49,226,purchase,5.0,2023-03-10,49_20230310_00
985,49,43,view,,2023-01-08,49_20230108_00
986,49,202,rating,5.0,2023-03-29,49_20230329_00
987,49,349,view,,2024-07-28,49_20240728_00
988,49,318,view,,2024-05-20,49_20240520_00
989,49,327,click,,2024-08-03,49_20240803_00
990,49,318,click,,2024-01-21,49_20240121_00
991,49,180,click,,2024-03-16,49_20240316_00
992,49,486,purchase,3.0,2023-11-10,49_20231110_00
993,49,54,rating,2.0,2024-04-10,49_20240410_00
994,49,464,rating,4.0,2024-09-18,49_20240918_00
995,49,387,view,,2023-07-20,49_20230720_00
996,49,319,view,,2023-02-21,49_20230221_00
997,49,498,view,,2023-07-25,49_20230725_00
998,49,58,purchase,5.0,2023-03-16,49_20230316_00
999,49,297,rating,4.0,2023-06-16,49_20230616_00
1000,50,499,view,,2023-01-30,50_20230130_00
1001,50,341,view,,2024-04-04,50_20240404_00
1002,50,168,purchase,3.0,2024-10-17,50_20241017_00
1003,50,146,view,,2023-09-20,50_20230920_00
1004,50,149,view,,2024-03-08,50_20240308_00
1005,50,132,view,,2024-11-09,50_20241109_00
1006,50,24,view,,2023-08-02,50_20230802_00
1007,50,260,purchase,5.0,2023-01-18,50_20230118_00
1008,50,407,click,,2023-03-01,50_20230301_00
1009,50,84,view,,2024-11-08,50_20241108_00
1010,51,262,click,,2023-02-27,51_20230227_00
1011,51,378,view,,2023-03-02,51_20230302_00
1012,51,48,view,,2023-03-07,51_20230307_00
1013,51,398,view,,2023-06-20,51_20230620_00
1014,51,186,click,,2023-07-06,51_20230706_00
1015,51,48,view,,2024-08-28,51_20240828_00
1016,51,347,view,,2023-12-10,51_20231210_00
1017,51,185,purchase,4.0,2024-03-08,51_20240308_00
1018,51,199,purchase,3.0,2023-12-01,51_20231201_00
