user_id,age,gender,income_level,location,activity_level,price_sensitivity,primary_segment,category_preferences
101,35,O,Medium,Suburban,Medium,0.19964363140561173,Foodie,"[0.014417729108356831, 0.11512792963362169, 0.018831572619514642, 0.03151708205231054, 0.31306856669590055, 0.08774586729473484, 0.14840368008136595, 0.1744249669831002, 0.08589931525660649, 0.010563290274488144]"
102,25,M,Medium,Suburban,Medium,0.04601136541001446,Foodie,"[0.02818439145772674, 0.0134668114208746, 0.06015034407872828, 0.19318503341835566, 0.044124101024967936, 0.051065044403205036, 0.1403341162691165, 0.059443577796657245, 0.3099049336635016, 0.1001416464668664]"
103,35,F,Low,Suburban,Medium,0.5990582690917479,Fitness Guru,"[0.034296845945248684, 0.05644990193312054, 0.005150116776599336, 0.1264929295942586, 0.19235904344659227, 0.04157812667348252, 0.20180504731933388, 0.03196140878163831, 0.24476463715474353, 0.06514194237498219]"
104,45,M,High,Suburban,Low,0.29355017149932483,Book Lover,"[0.014380510956332202, 0.05821215341066262, 0.22168559679397737, 0.02509093079987021, 0.02148270255572626, 0.15293637499113033, 0.007170114478871983, 0.08707230971733296, 0.27051401655979807, 0.14145528973629792]"
105,45,M,Low,Suburban,High,0.06099236310354072,Tech Enthusiast,"[0.0681764048932179, 0.019030562592717064, 0.05314748878513225, 0.07438239033994838, 0.17171552066776805, 0.13088687119305306, 0.12056168415846573, 0.05399543447344245, 0.22889464999135967, 0.07920899290489547]"
106,65,F,Low,Suburban,Medium,0.18172579720251567,Tech Enthusiast,"[0.4055341836198379, 0.03660232975691433, 0.11508124233755058, 0.13240157742742045, 0.08033338180223595, 0.04071425308365303, 0.026719800014948628, 0.003772298458090777, 0.040494980714546956, 0.11834595278480133]"
107,55,F,Medium,Suburban,Medium,0.3511336405465551,Book Lover,"[0.054283139791385035, 0.11302843521096356, 0.1831665105346234, 0.07247737675601292, 0.043855636840875685, 0.34481306572763837, 0.010750741525911312, 0.05030996289468522, 0.003933436316112044, 0.12338169440179245]"
108,55,M,High,Urban,High,0.3147556062634345,Health Conscious,"[0.049752832800621344, 0.24205384002359004, 0.04525419022554245, 0.2821902420465576, 0.016348240566723564, 0.1664885114780242, 0.10649702745298002, 0.01389539954196072, 0.07581126912723725, 0.0017084467367625266]"
109,35,M,Medium,Urban,Medium,0.25463202598101103,Movie Buff,"[0.0874859958955805, 0.21023335197667373, 0.03877491135294573, 0.06472733744709132, 0.03598012970374831, 0.1797056795204886, 0.19666655457612017, 0.12414292213788641, 0.033566609020968564, 0.028716508368496832]"
110,35,F,Medium,Urban,High,0.11891219357701215,Music Fan,"[0.11578288424857079, 0.12366789781593965, 0.11102012235063126, 0.1503151169586614, 0.033596268109825515, 0.1780260056046503, 0.013641719947577903, 0.06015361292040908, 0.08288967427128914, 0.13090669777244487]"
111,65,F,Medium,Suburban,Medium,0.263876045647197,Travel Explorer,"[0.25980372043989575, 0.029803131962807917, 0.0692521006761008, 0.06537355758284805, 0.06993978762019169, 0.1063823303130841, 0.06927310108632458, 0.06477962363378427, 0.07021301500125414, 0.1951796316837088]"
112,35,F,Low,Suburban,High,0.423763198369199,Travel Explorer,"[0.037456421362987664, 0.2894416085297445, 0.05453924015230606, 0.009824142885712707, 0.10349024407605958, 0.013029992418633542, 0.04565510389512667, 0.0763413292485753, 0.22352491282795522, 0.1466970046028989]"
113,45,O,Low,Urban,Medium,0.11220660262012007,Tech Enthusiast,"[0.29407276528464665, 0.2627592378485961, 0.14579957444454034, 0.00013265952541608039, 0.0856857472198321, 0.004445538199466261, 0.025228506454523625, 0.005197687888559581, 0.07841218851122103, 0.09826609462319821]"
114,25,M,Medium,Urban,Low,0.550009245719348,Health Conscious,"[0.2050367660389077, 0.07965669352589279, 0.0818883913310561, 0.03240747226490029, 0.06495803517549162, 0.0007344908129902467, 0.07291387084153993, 0.17636910893065472, 0.1367918146081362, 0.14924335647043036]"
115,45,M,High,Urban,Medium,0.07983482468551875,Travel Explorer,"[0.24644794410498383, 0.16880758839827772, 0.02489718152664232, 0.06428544864418759, 0.17355152360384785, 0.007135585197796747, 0.0501224321773384, 0.19530871941841738, 0.05291604678655889, 0.0165275301419492]"
116,35,F,Medium,Urban,Medium,0.7374587196716992,Travel Explorer,"[0.04196001659738438, 0.0025245154801203907, 0.04532553554172569, 0.06775010370952511, 0.0650837397153323, 0.0164415967843688, 0.09422470795991163, 0.004159693128735808, 0.13030538444593992, 0.5322247066369561]"
117,25,F,Medium,Urban,Medium,0.21961994915131633,Foodie,"[0.03844197489670428, 0.020833108800320733, 0.37517512824834476, 0.05129708152914787, 0.09880947024156826, 0.012839635957616932, 0.056348876969157156, 0.004734006021816348, 0.059687360829649774, 0.28183335650567387]"
118,35,M,Low,Urban,Low,0.06058519428993258,Travel Explorer,"[0.02927695594678363, 0.0400465876426064, 0.03660273843487296, 0.3285119429183488, 0.04913652132320797, 0.005755571928847134, 0.058195800799282146, 0.010246514282710784, 0.0019588838568636428, 0.4402684828664764]"
119,45,O,Medium,Suburban,Low,0.4197894970688738,Fashion Forward,"[0.0126841941827558, 0.046061661286890376, 0.1471709256089367, 0.017427352343961085, 0.11552070196424036, 0.051195474251831956, 0.011747983063388388, 0.056890320131461905, 0.530690443322896, 0.010610943843637408]"
120,55,M,Medium,Suburban,Medium,0.5021037189260611,Foodie,"[0.00323644302289663, 0.05188365388729474, 0.06295564175886799, 0.020776578069940082, 0.2673005160428187, 0.19308957935573576, 0.10295169079988588, 0.12255556754255538, 0.16399472120435968, 0.011255608315645118]"
121,45,M,Medium,Urban,High,0.3235944179374171,Movie Buff,"[0.03971788853949818, 0.02841003266067189, 0.019176462262417145, 0.12109867019356835, 0.04124651691003968, 0.0604343467489745, 0.11444647322178583, 0.07268121166129517, 0.16939235910644396, 0.33339603869530526]"
122,35,F,Medium,Suburban,High,0.2468185425051574,Tech Enthusiast,"[0.06501013074450931, 0.025214157754350246, 0.034282194629334725, 0.027125170968893386, 0.0028680724245647633, 0.3263891517035591, 0.022873540907867775, 0.1214551608660466, 0.13187525470406697, 0.24290716529680698]"
123,18,F,Medium,Suburban,Medium,0.12946448463398164,Fashion Forward,"[0.35660686722070317, 0.06572309811540228, 0.20516024598830293, 0.02030767238483237, 0.0008389568513054607, 0.07790493012034355, 0.1045378179965225, 0.07848641713801349, 0.008968824664108152, 0.08146516952046595]"
124,45,F,Medium,Suburban,Medium,0.3517350743128242,Music Fan,"[0.04787246820799916, 0.10433943581352133, 0.1309738089995213, 0.11270965772321564, 0.1567260764380402, 0.0015999421102050248, 0.013937673397903468, 0.26617836596736527, 0.14996624517933063, 0.015696326162897956]"
125,55,M,Medium,Urban,Medium,0.08991357304584578,Movie Buff,"[0.1878127590170055, 0.03683265683532272, 0.16776762680937468, 0.027506739727074236, 0.04589116760443037, 0.018170782486153454, 0.14509549020578358, 0.2739106699408309, 0.0656039344461693, 0.03140817292785518]"
126,45,M,High,Suburban,Medium,0.39912889629636444,Book Lover,"[0.11522274078262147, 0.3183417018996736, 0.15000606415042889, 0.07402410017645732, 0.06760216843080885, 0.014193211816646002, 0.1374642519099753, 0.02915034169206352, 0.06320504449721079, 0.03079037464411438]"
127,25,F,Low,Suburban,Medium,0.2640253166723505,Music Fan,"[0.17983377338127554, 0.0696276431166553, 0.050048520592086594, 0.033097459907226914, 0.22439358200855636, 0.013735686778380492, 0.21254943331988987, 0.13943020026140157, 0.011071391025227667, 0.06621230960929979]"
128,55,F,High,Rural,Medium,0.3738457500855798,Movie Buff,"[0.056805104645944265, 0.04091940484466123, 0.08356669977384501, 0.10153008709965836, 0.00036483494484778944, 0.015240221705779383, 0.20831982288130677, 0.09158958566672915, 0.282234820145201, 0.11942941829202705]"
129,65,F,Low,Urban,Medium,0.189421934293009,Health Conscious,"[0.07548691239011954, 0.013741421115725199, 0.11755005486337422, 0.17207922053219757, 0.00033706290265464375, 0.2288066645788223, 0.024043495951105366, 0.0938171237172665, 0.12557927402966074, 0.14855876991907394]"
130,35,F,Medium,Suburban,Medium,0.38415587396013723,Music Fan,"[0.14262435654273592, 0.06926756095149479, 0.1720854231632888, 0.030609458707816152, 0.30438614398632297, 0.09337255148533068, 0.06317552868441535, 0.00824575786091092, 0.01629023830769884, 0.09994298030998555]"
131,25,F,Low,Urban,Medium,0.5902813589509521,Music Fan,"[0.03678664303494781, 0.15305255082835695, 0.2491662538670069, 0.005046473441573612, 0.06012128596496886, 0.34081337796912226, 0.07197067058491406, 0.03688006985147406, 0.0294386353672247, 0.016724039090410907]"
132,55,F,Low,Urban,Medium,0.3602460627086184,Movie Buff,"[0.05024263712828842, 0.02945843335510978, 0.03200197894241555, 9.326170587515367e-05, 0.024537832381023018, 0.0715882441134059, 0.5035994662368871, 0.12928267573242996, 0.0016440107965151453, 0.15755145960805]"
133,45,F,Medium,Urban,Medium,0.44191157129088127,Travel Explorer,"[0.06344611965092256, 0.3363067289408778, 0.019869722386756244, 0.055000379767131624, 0.07651575853462406, 0.07520182962626891, 0.05989507543268774, 0.10906120940953279, 0.01667543436686756, 0.18802774188433066]"
134,45,F,High,Urban,Medium,0.23450417134933674,Tech Enthusiast,"[0.09423357697297921, 0.27761577400671095, 0.03819087929262725, 0.07064578690959526, 0.24576493088427484, 0.13687775736665944, 0.007146523980472163, 0.01773233432064844, 0.0008760390963036738, 0.11091639716972855]"
135,35,M,High,Suburban,Medium,0.5568238563447527,Music Fan,"[0.11870300946283895, 0.06567478624627561, 0.016496538605626793, 0.05090951290749301, 0.06828140485411024, 0.33101809337848626, 0.05446897438331333, 0.18913711075308656, 0.09308588459923, 0.012224684809539052]"
136,65,F,Medium,Suburban,Low,0.1238710044773298,Health Conscious,"[0.028484604774943214, 0.0707441700244435, 0.2900049762427136, 0.022308143104958277, 0.02772602294781525, 0.0015104530763937881, 0.001645947677753456, 0.2036615894037939, 0.30340495379191534, 0.05050913895526986]"
137,45,M,High,Rural,Medium,0.2759409888020611,Movie Buff,"[0.09035995111871838, 0.19156847798852286, 0.08571580810703715, 0.11485802313699932, 0.05491817535531696, 0.10724031892878257, 0.18240189391729159, 0.028124482456257312, 0.04772394894454232, 0.0970889200465316]"
138,18,F,Low,Suburban,High,0.2037698211705375,Travel Explorer,"[0.17256568328712243, 0.012441038486332422, 0.343702585333098, 0.23075913410473362, 0.05084598918745885, 0.053554805997715, 0.048935712581158135, 0.0751697043376645, 0.00708465796337826, 0.004940688721338891]"
139,18,M,Low,Suburban,High,0.7022286264225464,Tech Enthusiast,"[0.06437279563251372, 0.3789246664670512, 0.016247833619243913, 0.10670829651280737, 0.0377652992772858, 0.006009026669609588, 0.005551329667815958, 0.029152401237795566, 0.30503381421802267, 0.05023453669785418]"
140,65,F,Medium,Suburban,Medium,0.10505361520774337,Movie Buff,"[0.17736603040268412, 0.04860437075526385, 0.1366084859256272, 0.1643410693331171, 0.20842079390122803, 0.07459287917481887, 0.04339426359632822, 0.027962505269522563, 0.03325147333040473, 0.08545812831100542]"
141,18,F,Medium,Urban,High,0.14371361634385488,Home Decorator,"[0.14839560577642535, 0.1849822093383695, 0.13337645006778923, 0.041246698643720124, 0.26175172179511685, 0.09716750148634302, 0.04164178538369239, 0.06947100932023093, 0.004804050667423595, 0.017162967520889087]"
142,45,M,Medium,Suburban,Low,0.18724325036219316,Home Decorator,"[0.2506406845571258, 0.018686788151034663, 0.08003637007502065, 0.19930049586372783, 0.13881327124331688, 0.04041287231827239, 0.026551255008987775, 0.028950492409053848, 0.09174533707225242, 0.12486243330120761]"
143,25,M,High,Suburban,High,0.10644565658180155,Movie Buff,"[0.08449330029274701, 0.13275775038388993, 0.019674819491069143, 0.1630013930149386, 0.09418214653407629, 0.3267741558477008, 0.0093155384332542, 0.03312978394072517, 0.09887329147499162, 0.037797820586607085]"
144,45,F,Low,Suburban,Medium,0.3758977743398275,Movie Buff,"[0.050402487360300605, 0.20655451287011556, 0.09652286369021455, 0.10624325235113155, 0.16098545550484036, 0.026065408088590317, 0.26780113260885396, 0.01767608216593138, 0.0344747871416145, 0.03327401821840715]"
145,65,F,Medium,Suburban,Medium,0.2093955636532482,Home Decorator,"[0.044690742009911966, 0.002350801041789166, 0.1682597115707916, 0.002115974971518565, 0.11206496874440372, 0.323851263364652, 0.053034578041847975, 0.024676461686928, 0.11242986549449492, 0.15652563307366216]"
146,35,O,Low,Suburban,Medium,0.20720548591128007,Travel Explorer,"[0.12229563093713477, 0.08357459138251037, 0.07251081420611624, 0.02813488630116305, 0.12530216870188504, 0.05146336038782343, 0.005435487606856822, 0.027737224342005245, 0.20239524324762292, 0.2811505928868821]"
147,65,F,Low,Urban,Low,0.2770656176178856,Music Fan,"[0.06062763756979594, 0.19675991012412036, 0.07730927065461689, 0.010558669178375312, 0.22837343572983987, 0.10037498417705785, 0.08455478456836787, 0.17248334436596538, 0.060271151958361406, 0.008686811673499086]"
148,35,O,Medium,Suburban,Medium,0.3463055591907601,Foodie,"[0.02825920650254439, 0.04942817381406057, 0.3434598537133558, 0.006106910110472042, 0.06389829935666044, 0.01727303038392846, 0.30839723317248396, 0.02101540581673443, 0.045162109167686766, 0.11699977796207316]"
149,45,M,Medium,Urban,Medium,0.4169357229266689,Travel Explorer,"[0.1530795414372262, 0.020326171055579975, 0.11832832336063476, 0.0247020522937804, 0.3396811092223889, 0.009257072800182424, 0.0736025644701023, 0.15564184393516517, 0.08010958292326993, 0.025271738501669916]"
150,35,F,Medium,Urban,Medium,0.613826592205236,Book Lover,"[0.11932064533767725, 0.34805226398956696, 0.00664331652851625, 0.009982756259850964, 0.17184142577719766, 0.07915637005470669, 0.12732622476285146, 0.01343805045179161, 0.05256341531843638, 0.0716755315194048]"
151,45,M,Low,Suburban,Medium,0.35723170286551503,Travel Explorer,"[0.10331549682527062, 0.018564869211818446, 0.08401745724077005, 0.052951153241846516, 0.10432946047642724, 0.030428920653143714, 0.16961573855604958, 0.006765897547104622, 0.12645901773686766, 0.30355198851070136]"
152,55,F,Medium,Rural,Medium,0.4904084654330674,Movie Buff,"[0.03832019912443857, 0.36200663093799107, 0.2314357433263683, 0.0023866331969210146, 0.049233084394105175, 0.04161089851578024, 0.1089144213527589, 0.04904587138205363, 0.011133433002841116, 0.1059130847667421]"
153,45,F,Medium,Urban,High,0.2825750744595417,Foodie,"[0.018823184172149263, 0.08078153006292611, 0.11439119953471484, 0.11278066056854137, 0.06207063172179733, 0.005972549990544242, 0.03906224318951013, 0.4270633155845671, 0.07395910309042367, 0.06509558208482594]"
154,25,M,High,Suburban,Medium,0.6592702778057513,Travel Explorer,"[0.07825569034958793, 0.08659694928338552, 0.01763413789244006, 0.17329261010118815, 0.06148119928953415, 0.07840225501137323, 0.17387538941716033, 0.10329224010963874, 0.02538947262284527, 0.2017800559228466]"
155,35,F,Low,Urban,Medium,0.3935310214172137,Tech Enthusiast,"[0.04939437127426195, 0.13124192641833485, 0.25669413972339417, 0.2023635272316737, 0.13897621759953752, 0.014072995789895229, 0.04105112011403832, 0.0445913187098567, 0.03459040624082504, 0.08702397689818255]"
156,35,M,Medium,Suburban,Medium,0.3748178849311953,Travel Explorer,"[0.04701045263274166, 0.03184362205834021, 0.02650741822076379, 0.03856417142104935, 0.23511504557103063, 0.008124667647967446, 0.17746477047720613, 0.04313392775100955, 0.0741194564064339, 0.3181164678134575]"
157,55,M,Medium,Suburban,Low,0.41846763317282554,Home Decorator,"[0.0626529005640949, 0.03003735536115791, 0.04339446433377225, 0.0009579518904784518, 0.30467979479953317, 0.3166393987230476, 0.17377282243507627, 0.04226861985337316, 0.020957517165357348, 0.004639174874108984]"
158,25,F,Low,Urban,Low,0.46441130416967674,Movie Buff,"[0.02119607669716973, 0.023629639166652717, 0.03103140884745961, 0.10499996357299059, 0.06437418283243863, 0.32523516847340683, 0.08129098436281329, 0.10636694376191955, 0.15566316543503425, 0.08621246685011488]"
159,35,F,Low,Urban,Medium,0.20629365844407652,Fitness Guru,"[0.018978739056503074, 0.06261621609943659, 0.023465629063869887, 0.17932593041218284, 0.07033292497762995, 0.07571780405058803, 0.34410549814902325, 0.03479563670733785, 0.1079219129071531, 0.08273970857627559]"
160,18,F,Low,Suburban,Medium,0.37828253810259543,Health Conscious,"[0.06542139749426282, 0.15423910460165094, 0.14689939794967646, 0.158075225040552, 0.056606902783431286, 0.03461606757537108, 0.13372814527591634, 0.051184804230422834, 0.03456552598312915, 0.16466342906558717]"
161,55,F,Low,Urban,High,0.2516719879928031,Health Conscious,"[0.06828474284902662, 0.094634174301913, 0.039631621803469345, 0.20104886295774477, 0.03008292350096547, 0.03618987688234965, 0.22760907571745304, 0.013233795163291753, 0.2870850290590736, 0.002199897764712837]"
162,35,M,Medium,Suburban,Medium,0.15294281544405805,Book Lover,"[0.10579237629193555, 0.12916913488180018, 0.0005200558713619142, 0.15932343570785362, 0.1446616425818194, 0.0776037215098463, 0.00671344950626902, 0.1419939250657727, 0.08554768681043079, 0.14867457177291046]"
163,45,F,Medium,Urban,Medium,0.39919600736253635,Music Fan,"[0.0973187682128564, 0.16768172499777925, 0.09981612289616132, 0.06383081421123564, 0.07453682178786046, 0.3088153512024881, 0.060703832578158465, 0.07025684049824185, 0.01194665393311842, 0.04509306968210014]"
